source_idx,source_name,volume,issue,n_works,yr_min,yr_max,yr_spread,vol_typical_yr,yr_excess,years_and_counts,example_titles
162583106,Health Marketing Quarterly,28,1,6,2004,2011,7,2011,7,"{2004: 1, 2011: 5}",Learning about Leadership: A Lord Mayor and an Entrepreneur's Story
127742747,Journal of Econometrics,144,1,13,2001,2008,7,2008,7,"{2001: 1, 2007: 2, 2008: 10}",Learning and the Value of Information: Evidence From Health Plan Report Cards
170137484,Review of Financial Studies,33,1,13,2012,2019,7,2019,7,"{2012: 1, 2019: 12}",On the Asset Market View of Exchange Rates
66524056,Journal of Business Economics and Management,4,2,11,2003,2010,7,2003,7,"{2003: 10, 2010: 1}",Zentrale unternehmensfunktionen für wettbewerbs‐ und kundenorientierte prozessläufe
2765057965,Gadjah Mada International Journal of Business,8,2,5,2006,2013,7,2006,7,"{2006: 4, 2013: 1}","ASSESSING FACTORS AFFECTING the REPAYMENT RATE OF MICROFINANCE INSTITUTIONS: A Case Study of Village Credit Institutions of Gianyar, Bali"
43019230,PharmacoEconomics,38,9,11,2013,2020,7,2020,7,"{2013: 1, 2020: 10}","The Origins, Evolution, and Effects of Test Based Accountability: North Carolina and the Nation, 1976-2009"
2764642258,Indian journal of industrial relations,45,2,10,2009,2016,7,2009,7,"{2009: 9, 2016: 1}",Understanding Indian Trade Union Existence in the Zeitgeist of the Global
66524056,Journal of Business Economics and Management,4,1,16,2003,2010,7,2003,7,"{2003: 15, 2010: 1}",Strategien zur transformation von dienstleistungen auf informationstechnologie am beispiel der wirtschaftsprüfer in der Europäischen Union
2764642258,Indian journal of industrial relations,44,3,12,2009,2016,7,2009,7,"{2009: 11, 2016: 1}",Corporate Social Responsibility & Shareholder Returns - Evidence from the Indian Capital Market
2764964828,The Journal of Applied Management and Entrepreneurship,14,4,6,2009,2016,7,2009,7,"{2009: 5, 2016: 1}","An examination of the relationship between the mission of the university, the business school, and the entrepreneurship center: An application of Chandler’s strategy and structure hypothesis"
154010748,Management Decision,45,2,11,2007,2014,7,2007,7,"{2007: 10, 2014: 1}",Financiamiento de Energía Renovable: El proyecto Hidroeléctrico La Esperanza
97548893,American Journal of Economics and Sociology,72,5,13,2013,2020,7,2013,7,"{2013: 12, 2020: 1}","Degraded work, declining community, rising inequality, and the transformation of the protestant ethic in America"
19358283,International Journal of Advertising,27,3,12,2008,2015,7,2008,7,"{2008: 10, 2015: 2}",Minding the gap: the evolving relationships between affective neuroscience and advertising research | What advertisers can do and cannot do with neuroscience
2737777163,International Journal of Economics and Financial Issues,7,4,6,2017,2024,7,2017,7,"{2017: 5, 2024: 1}",Analysing the Effect of Oil Price Shocks on Asset Prices: Evidence from UK Firms
2765057965,Gadjah Mada International Journal of Business,8,1,5,2006,2013,7,2006,7,"{2006: 4, 2013: 1}",Special Purpose Vehicle Institutions: Their Business Natures and Accounting Implications
145200904,Health Economics,24,1,10,2007,2014,7,2014,7,"{2007: 1, 2013: 7, 2014: 2}",Electron scattering by whistler-mode ELF hiss in
2764642258,Indian journal of industrial relations,45,4,5,2010,2016,6,2009,7,"{2010: 4, 2016: 1}",Employment Relations & Rights in the Global Automotive Industry
43019230,PharmacoEconomics,35,4,8,2010,2016,6,2017,7,"{2010: 1, 2016: 7}",Towards a framework for the generation of enhanced attack/background network traffic for evaluation of network-based intrusion detection systems.
57667410,Annals of Operations Research,350,3,5,2016,2024,8,2022,6,"{2016: 2, 2023: 1, 2024: 2}",Gamification design using tourist-generated pictures to enhance visitor engagement at intercity tourist sites
134988049,Econometric Reviews,20,1,10,2000,2007,7,2001,6,"{2000: 2, 2001: 7, 2007: 1}",実力者 亀井静香代議士 政界再編を目指して 熱く決意を語る
134988049,Econometric Reviews,20,2,11,2000,2007,7,2001,6,"{2000: 4, 2001: 6, 2007: 1}",『財界人』トップ対談 豪腕の二巨頭 現政局を斬る
134988049,Econometric Reviews,22,2,7,2002,2009,7,2003,6,"{2002: 1, 2003: 5, 2009: 1}",Izumi Takashi : Gedankenentwicklung in seiner Shiko-Zeit
88935262,The Review of Economic Studies,87,3,12,2013,2020,7,2019,6,"{2013: 1, 2019: 10, 2020: 1}",Macroprudential Regulation Versus Mopping Up After the Crash
111767569,History of economic ideas,17,1,20,2009,2015,6,2009,6,"{2009: 19, 2015: 1}","JAMES ANDERSON, FISHERIES AND REGIONAL ECONOMIC DEVELOPMENT IN SCOTLAND"
82262387,Journal of Information Systems,29,2,31,2014,2020,6,2020,6,"{2014: 8, 2015: 11, 2020: 12}",Efficacy of Social Media Utilization by Public Accounting Firms: Findings and Directions for Future Research | Do Social Media Matter? Initial Empirical Evidence
82262387,Journal of Information Systems,29,1,22,2014,2020,6,2020,6,"{2014: 6, 2015: 3, 2020: 13}",Editorial Policy | Challenges From and To the Senior Editors of the <i>Journal of Information Systems</i>
82262387,Journal of Information Systems,27,1,25,2012,2018,6,2018,6,"{2012: 6, 2013: 13, 2018: 6}",The Internal Audit Function in Information Technology Governance: A Holistic Perspective | Measuring Top Management's IT Governance Knowledge Absorptive Capacity
206615888,Economic Inquiry,53,1,44,2008,2014,6,2014,6,"{2008: 1, 2014: 43}",CONTRACTS AS RENT‐SEEKING DEVICES: EVIDENCE FROM GERMAN SOCCER
134988049,Econometric Reviews,20,3,6,2001,2007,6,2001,6,"{2001: 5, 2007: 1}",企業研究 地球に優しくて力持ち J-POWERの秘密--電源開発(株)
82262387,Journal of Information Systems,28,1,22,2013,2019,6,2019,6,"{2013: 8, 2014: 7, 2019: 7}","Development of an Anomaly Detection Model for a Bank's Transitory Account System | Big Questions in AIS Research: Measurement, Information Processing, Data Analysis, and Reporting"
4210226746,Ekonomia i Prawo,5,1,17,2009,2015,6,2009,6,"{2009: 16, 2015: 1}",The competitiveness of foreign trade and the principles of social economy – the example of Poland
2765057965,Gadjah Mada International Journal of Business,9,3,5,2007,2013,6,2007,6,"{2007: 4, 2013: 1}",Organizational Justice as an Antecedent of Job Performance
76440981,Canadian Journal of Economics/Revue canadienne d économique,54,2,12,2015,2021,6,2021,6,"{2015: 1, 2021: 11}",Education: Optimal Choice and Efficient Policy
45992627,The Economic Journal,132,643,11,2015,2021,6,2021,6,"{2015: 1, 2021: 10}",The Efficiency Costs of Dividend Taxation with Managerial Firms
50631486,Journal of Knowledge Management,7,5,12,2003,2009,6,2003,6,"{2003: 11, 2009: 1}",Design of Sustainable Development: Intellectual Value of Large BRIC Companies and Factors of their Growth
57667410,Annals of Operations Research,312,2,30,2016,2022,6,2022,6,"{2016: 1, 2017: 3, 2018: 2, 2019: 1, 2020: 1, 2021: 5, 2022: 17}",Integrating life-cycle assessment and multi-criteria decision analysis to compare alternative biodiesel chains
26598852,Economia Politica,3,3,4,2004,2010,6,2004,6,"{2004: 1, 2007: 1, 2009: 1, 2010: 1}",La valutazione della ricerca in Economia Politica
95323914,Journal of Political Economy,129,1,9,2015,2021,6,2021,6,"{2015: 1, 2020: 7, 2021: 1}",Parent-Child Information Frictions and Human Capital Investment: Evidence from a Field Experiment
170137484,Review of Financial Studies,27,11,8,2008,2014,6,2014,6,"{2008: 1, 2014: 7}",Fooling Some of the People All of the Time: The Inefficient Performance and Persistence of Commodity Trading Advisors
156260212,Research in Economics,69,4,10,2009,2015,6,2015,6,"{2009: 1, 2012: 1, 2015: 8}",New-Keynesian Economics: An AS-AD View
2735890421,The World Bank Economic Review,39,3,11,2018,2024,6,2024,6,"{2018: 1, 2024: 10}",Firms and Labor in Times of Violence: Evidence from the Mexican Drug War
178258306,Empirical Economics,54,2,20,2011,2017,6,2017,6,"{2011: 1, 2014: 1, 2016: 1, 2017: 17}",Fiscal Developments and Financial Stress: A Threshold VAR Analysis
180061323,The Review of Economics and Statistics,98,4,12,2010,2016,6,2016,6,"{2010: 1, 2016: 11}",What Hinders Investment in the Aftermath of Financial Crises: Insolvent Firms or Illiquid Banks?
82262387,Journal of Information Systems,29,3,21,2014,2020,6,2020,6,"{2014: 3, 2015: 7, 2020: 11}",The Association between Extensions in XBRL Disclosures and Financial Information Environment | Form 4 Electronic Submissions and the Thomson Reuters Insider Filing Data Feed: Discrepancies and Their Impact on Research
156260212,Research in Economics,69,2,10,2009,2015,6,2015,6,"{2009: 1, 2014: 2, 2015: 7}",Delocation and Trade Agreements in Imperfectly Competitive Markets
4210168091,The Journal of Law Economics and Organization,36,3,7,2014,2020,6,2020,6,"{2014: 1, 2020: 6}",Unintended Consequences of Products Liability: Evidence from the Pharmaceutical Market
98984247,Computational Economics,55,2,14,2013,2019,6,2019,6,"{2013: 1, 2019: 13}",International Assets Allocation with Risk Management via Multi-Stage Stochastic Programming
7345157,Eastern Economic Journal,35,4,14,2003,2009,6,2009,6,"{2003: 1, 2009: 13}",PUBLIC CHOICE AND ALTRUISM
43019230,PharmacoEconomics,30,6,7,2006,2012,6,2012,6,"{2006: 1, 2012: 6}","Empire and Citizenship, 212-1946"
145200904,Health Economics,19,6,9,2009,2015,6,2009,6,"{2009: 8, 2015: 1}",An evaluation of two approaches for developing keyboarding skills in children with cognitive disabilities
2764850994,Journal of managerial issues,29,4,3,2011,2017,6,2017,6,"{2011: 1, 2017: 2}",The Willingness to be Underemployed: A Study of Unemployed Professionals
134988049,Econometric Reviews,19,2,7,2000,2006,6,2000,6,"{2000: 5, 2006: 2}",『財界人』トップインタビュー 石油業界の新しい未来を目指して--2006、日本のエネルギー産業の行方 出光興産株式会社 取締役社長 天坊昭彦 | 直撃インタビュー 帝人株式会社理事広報・IR室長 吉川勝 技術の隠れた巨人 経営統治の先駆者に不断の挑戦魂あり
65528657,Journal of Regional Science,54,1,14,2008,2014,6,2014,6,"{2008: 1, 2013: 6, 2014: 7}",ARE IMMIGRANTS MORE MOBILE THAN NATIVES? EVIDENCE FROM GERMANY
176795851,Journal of Macroeconomics,28,4,11,2000,2006,6,2006,6,"{2000: 1, 2006: 10}",An Optimizing IS-LM Framework with Endogenous Investment
45992627,The Economic Journal,131,635,13,2014,2020,6,2020,6,"{2014: 1, 2020: 12}",Coal and the European Industrial Revolution
23254222,American Economic Review,69,1,5,2016,2022,6,2016,6,"{2016: 4, 2022: 1}",Optimal pricing with intermodal competition
145507837,Industrial and Corporate Change,25,2,9,2010,2016,6,2016,6,"{2010: 1, 2015: 3, 2016: 5}",Learning to learn from failures: the impact of operating experience on railroad accident responses
184446198,Journal of Public Economic Theory,20,2,8,2012,2017,5,2018,6,"{2012: 1, 2017: 7}",Taxation of Firms with Unknown Mobility
181171746,Journal of Economic Growth,18,1,3,2007,2012,5,2013,6,"{2007: 1, 2012: 2}","The Farm, the City, and the Emergence of Social Security"
82262387,Journal of Information Systems,30,2,11,2014,2021,7,2016,5,"{2014: 1, 2015: 2, 2016: 7, 2021: 1}","Business Process and Value Delivery Modeling Using Possession, Ownership, and Availability (POA) in Enterprises and Business Networks"
180061323,The Review of Economics and Statistics,102,4,13,2014,2020,6,2019,5,"{2014: 1, 2019: 10, 2020: 2}",Trade and Uncertainty
26073974,Oxford Economic Papers,62,3,8,2004,2010,6,2009,5,"{2004: 1, 2009: 6, 2010: 1}","Partnership Dissolution, Complementarity, and Investment Incentives"
82262387,Journal of Information Systems,30,1,17,2015,2021,6,2016,5,"{2015: 7, 2016: 3, 2021: 7}",The <i>Journal of Information Systems</i> 2015 Conference on Information Technology Audit | Editorial Policy
88935262,The Review of Economic Studies,87,6,14,2014,2020,6,2019,5,"{2014: 1, 2016: 1, 2019: 3, 2020: 9}",Top of the Class: The Importance of Ordinal Rank
2764642258,Indian journal of industrial relations,46,2,7,2010,2016,6,2011,5,"{2010: 6, 2016: 1}",Trade Unions in Indian IT Industry? An Employees' Perspective
7424199,Public Choice,187,1-2,14,2015,2021,6,2020,5,"{2015: 1, 2019: 2, 2020: 8, 2021: 3}","Culture, Institutions and Democratization"
88935262,The Review of Economic Studies,85,4,13,2012,2018,6,2017,5,"{2012: 1, 2017: 7, 2018: 5}","The Role of Firm Factors in Demand, Cost, and Export Market Selection for Chinese Footwear Producers"
82262387,Journal of Information Systems,30,3,14,2015,2021,6,2016,5,"{2015: 5, 2016: 7, 2021: 2}",Using Data Mining Techniques for Analysis of the Impacts of COVID-19 Pandemic on the Domestic Stock Prices: Focusing on Healthcare Industry | The Effect of the Determinants on the Intention-to-Use of Big Data System in Manufacturing Industry
2764642258,Indian journal of industrial relations,46,1,9,2010,2016,6,2011,5,"{2010: 8, 2016: 1}",Workforce Reduction & HR Competencies: An Exploratory Study
82262387,Journal of Information Systems,14,2,20,2000,2005,5,2005,5,"{2000: 6, 2005: 14}",An Examination of the Effect of IT Investments on Firm Value: The Case of Y2K-Compliance Costs | Accounting Information Systems Doctoral Dissertations: 1999
185325801,Journal of Korea Trade,16,1,8,2012,2017,5,2012,5,"{2012: 7, 2017: 1}",Mad-Cow Disease and the Politics of International Economic Law: Implications from Korean Experience
82262387,Journal of Information Systems,27,2,26,2013,2018,5,2018,5,"{2013: 15, 2018: 11}",A Study on the Factors Influencing Innovation Resistance and Intention of Using on the Biometrics Technology | An Empirical Study on the Acceptance-Resistance Motivation to Use A Mobile Payment Service : Applying Multivariate Discriminant Analysis
86301901,Revista de economía aplicada/Revista de economía aplicada,19,55,7,2006,2011,5,2011,5,"{2006: 1, 2011: 6}",Productive efficiency and regulatory reform: The case of vehicle inspection services
23254222,American Economic Review,65,3,7,2016,2021,5,2016,5,"{2016: 6, 2021: 1}",Short- Term Interest Rates as Predictors of Inflation
82262387,Journal of Information Systems,15,1,19,2001,2006,5,2006,5,"{2001: 5, 2006: 14}",Developing Database Query Proficiency: Assuring Compliance for Responses to Web Site Referrals | The Sections of the <i>Journal</i>
82262387,Journal of Information Systems,19,1,12,2005,2010,5,2005,5,"{2005: 10, 2010: 2}",대규모 프로젝트의 위험요인과 위험관리에 관한 사례연구 | 소프트컴퓨팅 기법을 활용하는 지능적인 반도체 수율 예측 시스템
82262387,Journal of Information Systems,16,2,21,2002,2007,5,2007,5,"{2002: 14, 2007: 7}","Perceived Trust of e-Marketplace and Its Effect on Commitment, Long-Term Orientation and Cooperation | A Study on Effects of Success Factors of Knowledge Management for Business Activity and Business Performance - Korean Manufacturing Companies and Non-Manufacturing Companies"
82262387,Journal of Information Systems,15,2,17,2001,2006,5,2006,5,"{2001: 5, 2006: 12}",Accounting Information Systems Doctoral Dissertations: 2000 | The Relevance of Transformational Leadership to Nontraditional Accounting Services: Information Systems Assurance and Business Consulting
57667410,Annals of Operations Research,349,2,34,2018,2023,5,2023,5,"{2018: 2, 2019: 9, 2020: 3, 2021: 9, 2022: 9, 2023: 2}",Environmental production and productivity growth: evidence from european paper and pulp manufacturing | Optimal green product’s pricing and level of sustainability in supply chains: effects of information and coordination
95323914,Journal of Political Economy,123,2,7,2010,2015,5,2015,5,"{2010: 1, 2015: 6}",Estimating the Cream Skimming Effect of School Choice
105710273,Review of Financial Economics,19,2,7,2005,2010,5,2010,5,"{2005: 1, 2009: 4, 2010: 2}",The Long-term Relation Analysis between PPI and CPI in Korea
59007373,Supply Chain Management An International Journal,14,3,9,2009,2014,5,2009,5,"{2009: 8, 2014: 1}",A Survey of Disruptions in Aviation and Aerospace Supply Chains and Recommendations for Increasing Resilience
178258306,Empirical Economics,44,2,29,2007,2012,5,2012,5,"{2007: 1, 2011: 8, 2012: 20}",Intertemporal Labor Supply and Involuntary Unemployment
34139249,The RAND Journal of Economics,39,2,12,2003,2008,5,2008,5,"{2003: 1, 2006: 1, 2008: 10}",Incentives and Invention in Universities
82262387,Journal of Information Systems,18,2,13,2004,2009,5,2004,5,"{2004: 12, 2009: 1}",웹 기반 원격교육의 학업성취에 미치는 영향: 시스템 상호작용의 조절효과 관점에서
102949365,Strategic Management Journal,23,3,8,2002,2007,5,2002,5,"{2002: 7, 2007: 1}",Creating value in the face of declining performance: firm strategies and organizational recovery
5353659,The Journal of Finance,74,3,13,2014,2019,5,2019,5,"{2014: 1, 2018: 1, 2019: 11}",Liquidity Risk and the Dynamics of Arbitrage Capital
