source_name,subfield_name,field_eb,v,n_works,n_hcw,propensity,propensity_fitted,residual_sd,flagged,enclave_source
Critical Perspectives on Accounting,Management Information Systems,A,1.5710053709366976,503,7,0.013916500994035786,0.01516669960155408,-0.09176336221500661,False,False
Innovation and Development,Business and International Management,X,0.4811339480899843,253,0,0.0,0.001252118788634427,-0.0919043016419253,False,False
Manchester School,"General Economics, Econometrics and Finance",E,0.48150321762964204,357,0,0.0,0.001253293708486323,-0.09199053961667167,False,False
International Transactions in Operational Research,Industrial and Manufacturing Engineering,B,0.48199156417638644,1364,0,0.0,0.0012556472959336133,-0.09216329064689327,False,False
Agribusiness,Economics and Econometrics,E,0.48280707085487723,561,0,0.0,0.0012591354376358332,-0.09241931685629168,False,False
Journal of Behavioral Finance,Finance,A,0.4834379500642273,363,0,0.0,0.0012614704548613944,-0.09259070485029433,False,False
International Journal of Fashion Design Technology and Education,Museology,X,0.4842283171587859,394,0,0.0,0.0012654011390057043,-0.09287921324465502,False,False
Venture Capital,Accounting,B,0.484746839918944,259,0,0.0,0.0012683647948934903,-0.09309674270523521,False,False
Journal of Public Policy & Marketing,Marketing,B,1.1384242586694886,335,2,0.005970149253731343,0.007238905949221517,-0.09312550782798407,False,False
International Economics and Economic Policy,"General Economics, Econometrics and Finance",E,0.48535896117785465,315,0,0.0,0.0012720709994810296,-0.09336877451839198,False,False
Family and Consumer Sciences Research Journal,Conservation,X,0.4872294003769203,363,0,0.0,0.0012800964825613857,-0.09395783717325688,False,False
Journal of Food Products Marketing,Plant Science,B,0.48730242704144106,335,0,0.0,0.0012805481685931692,-0.09399099048881232,False,False
Economics and Politics,Economics and Econometrics,E,0.491724208067507,251,0,0.0,0.0013003350012966495,-0.09544332477037216,False,False
Accounting Historians Journal,Management Information Systems,A,0.4922473162210967,215,0,0.0,0.0013027160267843492,-0.09561808972608161,False,False
Australian Journal of Agricultural and Resource Economics,Economics and Econometrics,E,0.4938881766316033,482,0,0.0,0.0013106783812944515,-0.09620251880527023,False,False
Journal of Small Business and Enterprise Development,Management of Technology and Innovation,B,0.4949545059303822,580,0,0.0,0.0013170382483706062,-0.0966693268649168,False,False
Journal of Creating Value,Marketing,B,0.4964260384347877,257,0,0.0,0.0013260498388739286,-0.09733076884582831,False,False
Journal of Consumer Policy,Law,X,0.49658772975324433,287,0,0.0,0.001327092148215463,-0.09740727333805228,False,False
World Trade Review,Political Science and International Relations,X,0.49866785185311324,523,0,0.0,0.0013370415919884352,-0.09813755283707479,False,False
Social and Environmental Accountability Journal,Strategy and Management,B,0.49895854417629387,279,0,0.0,0.0013389168910114674,-0.098275197961999,False,False
Spanish Journal of Marketing - ESIC,Sociology and Political Science,X,0.5003148688862403,196,0,0.0,0.0013468685779708031,-0.09885884405333349,False,False
Atlantic Economic Journal,"General Economics, Econometrics and Finance",E,0.5056134507020025,366,0,0.0,0.0013727777117646903,-0.10076054928217311,False,False
Metroeconomica,Economics and Econometrics,E,0.5067352014818811,368,0,0.0,0.0013796528705993538,-0.10126517925587246,False,False
Journal of Humanitarian Logistics and Supply Chain Management,Organizational Behavior and Human Resource Management,B,0.5097732244814582,241,0,0.0,0.0013946425255357395,-0.102365405353657,False,False
Econometric Reviews,"General Economics, Econometrics and Finance",E,0.8176443209922066,670,1,0.0014925373134328358,0.0028984047908432887,-0.10318930590716187,False,False
European journal of training and development,Organizational Behavior and Human Resource Management,B,0.5153518087469368,504,0,0.0,0.0014249799275669812,-0.10459214116548231,False,False
Science and Public Policy,Economics and Econometrics,X,0.5162333036735306,830,0,0.0,0.0014302412610149083,-0.1049783179249289,False,False
Journal of Economics,Economics and Econometrics,E,0.5185855067439068,452,0,0.0,0.0014430898842031378,-0.1059213943741389,False,False
European Journal of Law and Economics,Economics and Econometrics,E,0.5189062893781159,333,0,0.0,0.0014446517345147157,-0.10603603266841076,False,False
Journal of Management History,Organizational Behavior and Human Resource Management,B,0.5251309904491933,313,0,0.0,0.0014776156696756598,-0.10845555345815971,False,False
Business Economics,"General Economics, Econometrics and Finance",E,0.5274666018943776,432,0,0.0,0.0014897939381534806,-0.10934942652341627,False,False
Journal of Management Development,Organizational Behavior and Human Resource Management,B,0.5281716481504122,571,0,0.0,0.0014934730407258332,-0.10961946907500984,False,False
Health Policy,Economics and Econometrics,E,0.5324725641624334,1600,0,0.0,0.0015156149226439827,-0.11124466167909561,False,False
Oxford Economic Papers,Economics and Econometrics,E,0.5369071277913241,616,0,0.0,0.0015377946322116538,-0.11287263079587617,False,False
International Journal of Theoretical and Applied Finance,Finance,E,0.5392870208575257,444,0,0.0,0.0015497888940974936,-0.11375299795619223,False,False
Journal of Management Analytics,Management Information Systems,B,0.5402532433992195,237,0,0.0,0.0015547641053678216,-0.11411817362600164,False,False
Journal of Management Science and Engineering,Economics and Econometrics,E,0.5479422385750693,207,0,0.0,0.0015933087822794548,-0.11694731543405701,False,False
Climate Change Economics,Economics and Econometrics,E,0.5511469688406965,253,0,0.0,0.0016097692900665242,-0.11815550070096123,False,False
Journal of Competitiveness,Strategy and Management,B,0.5536403312223678,358,0,0.0,0.0016228877067388185,-0.11911837972957949,False,False
Defence and Peace Economics,Economics and Econometrics,E,0.5564068816219191,523,0,0.0,0.0016363487495209036,-0.12010640718151865,False,False
International Review of Law and Economics,Economics and Econometrics,E,0.5579731363252948,395,0,0.0,0.001644717450031102,-0.12072066166202126,False,False
The Geneva Papers on Risk and Insurance Issues and Practice,Economics and Econometrics,A,0.5620839921699912,338,0,0.0,0.0016644514989046148,-0.12216912166178359,False,False
Intereconomics,Finance,E,0.5622275969648015,707,0,0.0,0.0016650530987263104,-0.12221327850375634,False,False
Journal of Engineering and Technology Management,Strategy and Management,B,0.5641205257095343,280,0,0.0,0.0016735924371316724,-0.12284005763985155,False,False
Economic Theory Bulletin,Economics and Econometrics,E,0.5648112468801024,214,0,0.0,0.001676438384468357,-0.12304894740722973,False,False
Spatial Economic Analysis,Economics and Econometrics,E,0.5651321818966452,306,0,0.0,0.0016777554535277546,-0.12314561899559406,False,False
China & World Economy,"General Economics, Econometrics and Finance",E,0.5717252423699208,434,0,0.0,0.0017107673324720759,-0.12556865881242682,False,False
Accounting History,Management Information Systems,A,0.5726369149689094,403,0,0.0,0.0017146893306879858,-0.12585652966808836,False,False
Corporate Communications An International Journal,Communication,X,0.5742404130063036,485,0,0.0,0.0017208878753958755,-0.12631149682275916,False,False
INFORMS Journal on Applied Analytics,Management Information Systems,B,0.5768607262042198,258,0,0.0,0.0017324948242191946,-0.1271634355808734,False,False
International Environmental Agreements Politics Law and Economics,Economics and Econometrics,E,0.6061367129713233,371,0,0.0,0.001859336871588513,-0.13647351852837297,False,False
International Regional Science Review,Economics and Econometrics,E,0.6082427769328296,220,0,0.0,0.0018668531404076405,-0.13702520535157628,False,False
Journal of Managerial Psychology,Organizational Behavior and Human Resource Management,B,0.6120497177187645,526,0,0.0,0.00188074287451263,-0.13804469832979704,False,False
Journal of Agricultural and Applied Economics,Economics and Econometrics,E,0.616850604227154,346,0,0.0,0.0018996506327477111,-0.13943250940010665,False,False
Advances in Accounting,Accounting,A,0.6305130438888404,327,0,0.0,0.001954558204355894,-0.14346267176913197,False,False
Journal of Property Investment and Finance,Economics and Econometrics,A,0.6441460713977902,421,0,0.0,0.002005778748679783,-0.1472222099204125,False,False
Organizational Behavior Teaching Review,Management of Technology and Innovation,X,0.64547455136319,437,0,0.0,0.0020110024214934617,-0.14760562242592298,False,False
Eastern Economic Journal,"General Economics, Econometrics and Finance",E,0.6498875402874151,424,0,0.0,0.0020285744933268334,-0.1488953954130443,False,False
Critical Perspectives on International Business,Strategy and Management,B,0.656215493212478,269,0,0.0,0.002054598718021466,-0.15080554820209494,False,False
Journal of Social Marketing,Marketing,B,0.6653732855083458,257,0,0.0,0.00209249284395551,-0.15358694020093053,False,False
Journal of Air Transport Management,"General Economics, Econometrics and Finance",B,0.6666887681567311,1239,0,0.0,0.002098136602762343,-0.15400118660988596,False,False
Journal of Economics & Management Strategy,Economics and Econometrics,A,1.0786064452844526,482,2,0.004149377593360996,0.006256755900543941,-0.1546795187285844,False,False
The Journal of Risk,Finance,E,0.6706307474747147,230,0,0.0,0.002115070694145483,-0.15524413245227314,False,False
Service Science,Marketing,B,0.6706732433643094,301,0,0.0,0.0021152437408933616,-0.15525683391531286,False,False
Cambridge Journal of Economics,"General Economics, Econometrics and Finance",E,0.8978897266834293,665,1,0.0015037593984962407,0.0036574775438229317,-0.15808081779178715,False,False
International Journal of Auditing,Accounting,A,0.6826212657558756,301,0,0.0,0.0021668734957949317,-0.15904640772511688,False,False
Journal of Marketing for HIGHER EDUCATION,Management of Technology and Innovation,B,0.6831907649090669,251,0,0.0,0.002169213281533194,-0.15921814572331533,False,False
Econometrics Journal,"General Economics, Econometrics and Finance",E,1.577221206135584,229,3,0.013100436681222707,0.015276594799403758,-0.15972788998075488,False,False
The European Journal of Health Economics,Economics and Econometrics,E,0.6876097940944714,964,0,0.0,0.0021887706911492455,-0.16065364057332757,False,False
Social Choice and Welfare,Economics and Econometrics,E,0.6895895307774804,667,0,0.0,0.0021977089090257614,-0.1613096970747722,False,False
The Economic History Review,Economics and Econometrics,E,0.7016345019559205,1256,0,0.0,0.0022516914052366807,-0.16527195980909565,False,False
Cross Cultural & Strategic Management,Strategy and Management,B,0.7044357917893401,309,0,0.0,0.0022642578307980727,-0.1661943232268785,False,False
International Tax and Public Finance,Economics and Econometrics,A,0.7098462213415117,490,0,0.0,0.0022887952202019194,-0.16799534375124578,False,False
Local Economy The Journal of the Local Economy Policy Unit,Finance,E,0.7119775599144234,502,0,0.0,0.0022987849948096217,-0.16872858349432351,False,False
The Journal of Retirement,Accounting,B,0.7133902229219738,342,0,0.0,0.0023054483287826377,-0.16921766572913674,False,False
Tijdschrift voor Economische en Sociale Geografie,Economics and Econometrics,E,0.7170241673822908,568,0,0.0,0.0023226545307546867,-0.1704805842241748,False,False
Journal of Real Estate Research,Economics and Econometrics,A,0.7216553944573262,225,0,0.0,0.0023445593773391707,-0.17208837866524065,False,False
Econometrics and Statistics,Finance,E,0.7233284039966602,405,0,0.0,0.002352501807577393,-0.17267134532224576,False,False
Journal of Futures Markets,Finance,A,0.7258729243019495,826,0,0.0,0.002363526652976487,-0.1734805582550051,False,False
Resource and Energy Economics,Economics and Econometrics,E,0.7277297247185787,395,0,0.0,0.002371101022993089,-0.17403650964961082,False,False
Journal of Wine Economics,"Tourism, Leisure and Hospitality Management",A,0.7321182490339331,413,0,0.0,0.002391920064619997,-0.17556460706252633,False,False
Mathematics and Financial Economics,Finance,A,0.732627508115502,204,0,0.0,0.002393988635995212,-0.1757164381901807,False,False
Applied Health Economics and Health Policy,Economics and Econometrics,E,0.7330638772116507,704,0,0.0,0.0023959726266482326,-0.17586206117506445,False,False
Economics and Philosophy,Economics and Econometrics,E,0.7357083273376036,377,0,0.0,0.0024098699669618173,-0.17688211244160054,False,False
European Management Review,Strategy and Management,B,0.73765937551346,508,0,0.0,0.0024189451733392987,-0.17754822376582116,False,False
Group & Organization Management,Organizational Behavior and Human Resource Management,B,0.9790137573536308,436,1,0.0022935779816513763,0.004714122260526852,-0.1776655965573551,False,False
Journal of International Entrepreneurship,Strategy and Management,B,0.738799471773801,230,0,0.0,0.002425010340165705,-0.17799340111367531,False,False
Journal of Fashion Marketing and Management,Marketing,B,0.743564798241345,433,0,0.0,0.0024480797173000012,-0.1796866709648162,False,False
Naval Research Logistics (NRL),Management Information Systems,B,0.7582471907788916,526,0,0.0,0.002523956632721027,-0.18525596278106476,False,False
Journal of Leadership & Organizational Studies,Organizational Behavior and Human Resource Management,B,0.7626174785643282,295,0,0.0,0.0025469264232790083,-0.18694192307433283,False,False
Public Choice,Political Science and International Relations,X,0.7646857191302073,1000,0,0.0,0.0025590386579429692,-0.18783094932185723,False,False
Journal of Post Keynesian Economics,"General Economics, Econometrics and Finance",E,0.7652489387150986,355,0,0.0,0.0025616185092772136,-0.1880203079013833,False,False
Economic Systems Research,Environmental Engineering,E,0.7695182396329167,283,0,0.0,0.0025863667970356585,-0.18983680815992016,False,False
Queueing Systems,Management Information Systems,B,0.7718923742590859,457,0,0.0,0.0025999768576480393,-0.19083577337571192,False,False
Journal of Financial Econometrics,Finance,A,1.0541721255886538,310,1,0.0032258064516129032,0.0058388214326860356,-0.1917927589580553,False,False
Journal of Productivity Analysis,Management Science and Operations Research,A,0.7773979548595017,305,0,0.0,0.002633389426444077,-0.19328822343806715,False,False
Administrative Science Quarterly,Organizational Behavior and Human Resource Management,B,4.843521840866052,479,23,0.04801670146137787,0.05071501488109165,-0.19805358141801122,False,False
Financial Management,Accounting,A,1.3524286343537681,360,3,0.008333333333333333,0.011039927919153689,-0.19866141095839832,False,False
International Journal of Selection and Assessment,Clinical Psychology,B,0.7894585530603933,385,0,0.0,0.002708140237549027,-0.19877486029243482,False,False
Journal of Competition Law & Economics,Economics and Econometrics,E,0.7924130917801782,250,0,0.0,0.0027235065214048218,-0.1999027305867051,False,False
Journal of Macroeconomics,"General Economics, Econometrics and Finance",E,0.8039811295893758,670,0,0.0,0.002804984991104111,-0.20588317104054787,False,False
Review of Income and Wealth,Sociology and Political Science,E,0.8070671241950566,487,0,0.0,0.002824067635305499,-0.20728381857074155,False,False
The World Bank Economic Review,Economics and Econometrics,E,0.8115300569013925,439,0,0.0,0.00285810655851182,-0.2097822424378028,False,False
Journal of the Association for Consumer Research,Marketing,B,0.8128899190955862,428,0,0.0,0.002866509882869283,-0.21039903827502962,False,False
Accounting and Business Research,Accounting,A,1.3325905813438679,385,3,0.007792207792207792,0.010658965313691152,-0.21041721470852212,False,False
Cornell Hospitality Quarterly,Organizational Behavior and Human Resource Management,B,0.8136089126292773,377,0,0.0,0.0028704047389520307,-0.21068491692450753,False,False
International Journal of Gender and Entrepreneurship,Management of Technology and Innovation,B,0.8213045953361255,217,0,0.0,0.0029271058133577732,-0.21484672065503843,False,False
Qualitative Research in Accounting & Management,Management Information Systems,A,0.8257247386326158,249,0,0.0,0.0029623420728460037,-0.2174330278410134,False,False
Accounting Economics and Law - A Convivium,Accounting,B,0.8290985485285096,258,0,0.0,0.0029875276860439723,-0.21928162736159673,False,False
Journal of Accounting Education,Accounting,B,0.8299838587744681,238,0,0.0,0.0029946900520298014,-0.2198073380609381,False,False
Journal of Applied Econometrics,"General Economics, Econometrics and Finance",E,1.5669330691163763,582,7,0.012027491408934709,0.01509046583270916,-0.2248193445536239,False,False
Canadian Journal of Economics/Revue canadienne d économique,"General Economics, Econometrics and Finance",E,0.8396061356628917,564,0,0.0,0.0030663187827292293,-0.22506481724916108,False,False
Review of Social Economy,Economics and Econometrics,E,0.8411824485093587,266,0,0.0,0.0030764604029850117,-0.22580920231516732,False,False
Journal of Industry Competition and Trade,Economics and Econometrics,E,0.8442968867948125,236,0,0.0,0.0031042753465483964,-0.2278507921280559,False,False
Financial Analysts Journal,Finance,A,1.479778410027768,387,4,0.0103359173126615,0.013485855525978014,-0.2312024021505116,False,False
Management Communication Quarterly,Organizational Behavior and Human Resource Management,B,0.854472980982959,328,0,0.0,0.003193977664318128,-0.23443485503416425,False,False
Social Marketing Quarterly,Marketing,B,0.8586419711003003,215,0,0.0,0.003226639805514012,-0.23683222444031418,False,False
International Journal of Industrial Organization,Economics and Econometrics,A,0.9945836035958816,611,1,0.0016366612111292963,0.004926716736468567,-0.24148687661594093,False,False
Journal of the Japanese and International Economies,"General Economics, Econometrics and Finance",E,0.8682037293728454,280,0,0.0,0.0033225679855899875,-0.24387325958625142,False,False
Journal of Cultural Economy,Finance,E,0.8726375228520615,640,0,0.0,0.003368595655572585,-0.24725164580994916,False,False
The Journal of Real Estate Finance and Economics,Economics and Econometrics,A,0.8876033228535575,501,0,0.0,0.003545885990837919,-0.2602645840377937,False,False
Papers of the Regional Science Association,Economics and Econometrics,E,0.8878224306555118,698,0,0.0,0.003547661933494426,-0.26039493650201984,False,False
Financial Accountability and Management,Management Information Systems,A,0.8921934218966296,302,0,0.0,0.003589222451863244,-0.26344543814070887,False,False
Journal of Sports Economics,Economics and Econometrics,E,0.8927262716574079,372,0,0.0,0.0035963500015039423,-0.26396859335416983,False,False
Southern Economic Journal,"General Economics, Econometrics and Finance",E,0.9083966483176443,634,0,0.0,0.0037774294936161147,-0.27725965201034863,False,False
Economic Inquiry,Economics and Econometrics,E,1.0119629059303665,912,1,0.0010964912280701754,0.005165065117987741,-0.2986293676171456,False,False
Economic Development Quarterly,Economics and Econometrics,E,0.9387834352586069,333,0,0.0,0.004180634029612785,-0.3068544729139184,False,False
Journal of Macromarketing,Marketing,B,1.0801989499215032,487,1,0.002053388090349076,0.006278067954083594,-0.31008739431238147,False,False
Marketing Letters,Marketing,B,1.3740092441190923,417,3,0.007194244604316547,0.011451992256041408,-0.3125145377988314,False,False
Industrial and Corporate Change,Economics and Econometrics,A,1.2437278109691652,630,3,0.004761904761904762,0.009022520596061316,-0.31272505960056385,False,False
Journal of Management Inquiry,Organizational Behavior and Human Resource Management,B,1.3872972101381564,403,3,0.007444168734491315,0.011709292341130273,-0.3130559257178337,False,False
Human Resource Management,Organizational Behavior and Human Resource Management,B,1.401210432008575,524,4,0.007633587786259542,0.011979355763976723,-0.31897514414389017,False,False
Production and Operations Management,Management Information Systems,B,1.610595928782976,1909,22,0.011524358302776323,0.015882920874981835,-0.31991425493906006,False,False
Journal of Public Budgeting Accounting & Financial Management,Political Science and International Relations,B,0.9602352904534144,345,0,0.0,0.004452556470371513,-0.326813315673521,False,False
Journal of Public Economic Theory,Economics and Econometrics,E,0.9603832772343415,486,0,0.0,0.004454788749027844,-0.3269771627564356,False,False
Issues in Accounting Education,Accounting,B,1.1186187258975908,417,1,0.002398081534772182,0.006901083657899447,-0.3305159775371328,False,False
Human Resource Development International,Applied Psychology,B,1.1283080925256954,391,1,0.0025575447570332483,0.007066985174178699,-0.3309885420580693,False,False
Journal of Economic Dynamics and Control,Economics and Econometrics,E,1.1692486646033704,1246,4,0.0032102728731942215,0.007733828842870988,-0.3320246098892176,False,False
The American Economist,Economics and Econometrics,E,0.9723542428859395,324,0,0.0,0.004612337235662458,-0.3385410684899225,False,False
Research-Technology Management,Strategy and Management,B,1.1363652312624473,806,2,0.0024813895781637717,0.007203663444807824,-0.3466103103118176,False,False
Journal of Economic Methodology,Economics and Econometrics,E,0.984914788132438,313,0,0.0,0.004801528557863163,-0.3524275275874106,False,False
Environmental and Resource Economics,Economics and Econometrics,E,1.0533965582946487,1043,1,0.0009587727708533077,0.005825442607488574,-0.3572088341119628,False,False
Health Care Management Science,Economics and Econometrics,X,0.9915006388454422,353,0,0.0,0.004887245116505369,-0.35871903964894,False,False
Health Economics,Economics and Econometrics,E,1.0433419665760493,1338,1,0.0007473841554559044,0.005664133474075406,-0.3608846193969756,False,False
Journal of Comparative Economics,Economics and Econometrics,E,1.2073345849594639,579,2,0.0034542314335060447,0.00838588511905967,-0.3619785854383202,False,False
Journal of Benefit-Cost Analysis,Economics and Econometrics,E,0.9951869397467572,281,0,0.0,0.004933681420177649,-0.36212741918814306,False,False
SIAM Journal on Financial Mathematics,Finance,E,1.0068759522414077,327,0,0.0,0.005089378214621972,-0.3735554125152759,False,False
Journal of Housing Economics,Economics and Econometrics,E,1.0073638016963467,349,0,0.0,0.005095153078919108,-0.3739792819397448,False,False
Competition & Change,Finance,E,1.0077257811772113,339,0,0.0,0.0050994415923715525,-0.3742940546574026,False,False
Human Resource Development Quarterly,Applied Psychology,B,1.0142386662480691,291,0,0.0,0.005201773428649162,-0.38180511194222017,False,False
The Journal of Applied Behavioral Science,Organizational Behavior and Human Resource Management,B,1.2305431989772622,288,1,0.003472222222222222,0.008786255234650691,-0.3900448562408441,False,False
Management and Organization Review,Strategy and Management,B,1.033294759004125,551,0,0.0,0.005497872129829481,-0.4035384687100208,False,False
Journal of Management Accounting Research,Accounting,A,1.0351901883238497,352,0,0.0,0.005529970788884506,-0.4058944790749093,False,False
Journal of Financial Counseling and Planning,Accounting,B,1.0673476220967286,307,0,0.0,0.006066564161049431,-0.445279910858332,False,False
Journal of Change Management,Organizational Behavior and Human Resource Management,B,1.068696924315317,195,0,0.0,0.006089895422689826,-0.44699240277758845,False,False
Financial Review,Finance,A,1.0727892469193319,319,0,0.0,0.006160615159010449,-0.4521831626622287,False,False
Urban Studies,Economics and Econometrics,X,1.108138935937933,2082,1,0.0004803073967339097,0.006719235857229947,-0.457931282846701,False,False
National Institute Economic Review,"General Economics, Econometrics and Finance",E,1.1054835454901746,490,0,0.0,0.006673135385020219,-0.48980164892435113,False,False
European Review of Economic History,Economics and Econometrics,E,1.1101265585098659,250,0,0.0,0.006753734669949965,-0.495717558070947,False,False
Regulation & Governance,Strategy and Management,B,1.1104917996047086,528,0,0.0,0.006760073477733323,-0.4961828203989783,False,False
International Journal of Forecasting,"General Economics, Econometrics and Finance",E,1.4479289583045045,1005,6,0.005970149253731343,0.012879734982729854,-0.5071568742700372,False,False
Journal of Industrial Economics,Economics and Econometrics,E,1.1440818756239737,297,0,0.0,0.007323950553188076,-0.5375708494757393,False,False
Cambridge Journal of Regions Economy and Society,Economics and Econometrics,E,1.4214561462106379,400,2,0.005,0.012370407005960128,-0.5409807079392744,False,False
Marketing Theory,Marketing,B,1.1504975155431933,339,0,0.0,0.007434470963193035,-0.5456829401103368,False,False
Review of Industrial Organization,Economics and Econometrics,E,1.150641945014964,536,0,0.0,0.007436992231996574,-0.5458679987890693,False,False
Journal of Professions and Organization,Organizational Behavior and Human Resource Management,B,1.1764215866257317,190,0,0.0,0.007857101620059532,-0.5767036193975988,False,False
PharmacoEconomics,Economics and Econometrics,E,1.2336287508850026,1025,1,0.000975609756097561,0.008841476697209532,-0.5773469854402651,False,False
Journal of Business and Economic Statistics,"General Economics, Econometrics and Finance",E,1.599779822526142,773,6,0.007761966364812419,0.015681719752566423,-0.5813021982296219,False,False
Annual Review of Financial Economics,Finance,A,3.4790383288623987,187,6,0.03208556149732621,0.04031338158399109,-0.6039139943942776,False,False
Management Learning,Organizational Behavior and Human Resource Management,B,1.2181487884719269,518,0,0.0,0.008572868816209125,-0.629240235649536,False,False
Journal of International Economics,"General Economics, Econometrics and Finance",E,3.548809566641884,898,29,0.03229398663697105,0.040945495536038684,-0.6350123412690489,False,False
The Journal of Economic Education,Education,X,1.2385103988678954,433,0,0.0,0.008928939763581079,-0.6553754969763689,False,False
Finance and Stochastics,Finance,E,1.2453802027560754,235,0,0.0,0.009052220126342209,-0.6644241557366782,False,False
European Economic Review,"General Economics, Econometrics and Finance",E,1.6369274641686111,1540,11,0.007142857142857143,0.016376341024874414,-0.6777287391592125,False,False
International Journal of Electronic Commerce,Sociology and Political Science,B,1.4900012066513617,234,1,0.004273504273504274,0.01367592675073029,-0.6901286677873585,False,False
Journal of Applied Psychology,Organizational Behavior and Human Resource Management,B,2.5400898166874937,1364,28,0.020527859237536656,0.030133554436242868,-0.7050486879005183,False,False
Leadership,Organizational Behavior and Human Resource Management,B,1.2791654176692642,405,0,0.0,0.009654008248627931,-0.7085948187896567,False,False
New Political Economy,Finance,E,1.4807700609523495,540,2,0.003703703703703704,0.013504357370256199,-0.7193584498809559,False,False
Regional Science and Urban Economics,Economics and Econometrics,E,1.2928360000228187,702,0,0.0,0.009908723728353257,-0.727290687339856,False,False
Organization,Organizational Behavior and Human Resource Management,B,1.2996981487825376,721,0,0.0,0.010037858420780662,-0.7367690482054644,False,False
Canadian Journal of Agricultural Economics/Revue canadienne d agroeconomie,General Agricultural and Biological Sciences,X,1.4985300958754233,282,1,0.0035460992907801418,0.013839793018227037,-0.7555471109643108,False,False
The Review of Corporate Finance Studies,Accounting,A,4.0751005089113,200,7,0.035,0.04530575730380941,-0.7564325657398195,False,False
Real Estate Economics,Economics and Econometrics,A,1.3161636947138826,395,0,0.0,0.010347524363068131,-0.7594982272790065,False,False
Auditing A Journal of Practice & Theory,Accounting,A,1.6915870929138892,434,3,0.0069124423963133645,0.017346400702071836,-0.7658423946321514,False,False
Information Economics and Policy,Media Technology,E,1.543985138818613,238,1,0.004201680672268907,0.01467361345192336,-0.7686296840932703,False,False
Applied Economic Perspectives and Policy,Economics and Econometrics,E,1.3261981501538957,651,0,0.0,0.010535994173938473,-0.7733317281463764,False,False
Strategic Organization,Strategy and Management,B,2.1705245280454344,345,5,0.014492753623188406,0.025118344489814086,-0.7799080382741275,False,False
American Journal of Agricultural Economics,General Agricultural and Biological Sciences,E,1.332200782747417,971,0,0.0,0.010651460179347488,-0.7818068206749949,False,False
Economic Geography,Economics and Econometrics,E,1.6608789018918657,513,3,0.005847953216374269,0.016803930546329535,-0.8041580834454538,False,False
Explorations in Economic History,Economics and Econometrics,E,1.3486893804161066,305,0,0.0,0.01096766853066319,-0.8050162062099793,False,False
Environment and Planning A Economy and Space,Economics and Econometrics,X,1.4460612134697224,1346,2,0.0014858841010401188,0.012843919499334755,-0.8336687547376961,False,False
Academy of Management Discoveries,Organizational Behavior and Human Resource Management,B,1.6783511814980692,351,2,0.005698005698005698,0.01711396469417715,-0.8379202905023356,False,False
Journal of Institutional Economics,Economics and Econometrics,E,1.4747311219985904,540,1,0.001851851851851852,0.013389720864679213,-0.8468683671909188,False,False
Journal of Development Economics,Economics and Econometrics,E,2.0974829517136673,1106,13,0.011754068716094032,0.0240401619496257,-0.9017872974869804,False,False
The Journal of Law Economics and Organization,Economics and Econometrics,E,1.4241458014243973,254,0,0.0,0.012422002701455149,-0.9117629202868393,False,False
Labour Economics,Economics and Econometrics,E,1.4460934382506614,983,0,0.0,0.012844565882283079,-0.9427786468984779,False,False
AEA Papers and Proceedings,Gender Studies,X,2.243219974880475,1001,13,0.012987012987012988,0.02613108870953235,-0.9647623779563119,False,False
Economic Theory,Economics and Econometrics,E,1.4821805022835943,728,0,0.0,0.013530649062313025,-0.9931364852292092,False,False
Annual Review of Economics,Economics and Econometrics,E,6.148176462694207,247,11,0.044534412955465584,0.05815652305365023,-0.9998496363339824,False,False
Journal of Risk & Insurance,Economics and Econometrics,A,1.4889129261527179,360,0,0.0,0.013655762109590847,-1.0023196612511118,False,False
The Journal of Human Resources,Gender Studies,E,2.246871360320779,580,7,0.01206896551724138,0.0261809510365869,-1.035806015937898,False,False
Fiscal Studies,Economics and Econometrics,E,1.9042272309717019,292,2,0.00684931506849315,0.021018161281927836,-1.0399795355979924,False,False
American Economic Review,Economics and Econometrics,E,15.324791414453623,2302,166,0.07211120764552563,0.08684841385317861,-1.081696606553224,False,False
Milbank Quarterly,Economics and Econometrics,X,1.5599247843096566,539,0,0.0,0.014965080654904442,-1.098422369417565,False,False
Econometric Theory,Statistics and Probability,E,1.6992608510130676,405,1,0.0024691358024691358,0.017480784692136712,-1.1018404325705593,False,False
Journal of Marketing Research,Marketing,B,2.957592267582415,647,13,0.02009273570324575,0.035114555453830555,-1.1025869638726848,False,False
AMS Review,Marketing,B,2.091846176500165,227,2,0.00881057268722467,0.023958121379012886,-1.1118153459098876,False,False
Asian Economic Policy Review,"General Economics, Econometrics and Finance",E,1.5778858273623564,402,0,0.0,0.015288333098216323,-1.1221487844560494,False,False
Annual Review of Resource Economics,Economics and Econometrics,E,2.0637557680081526,244,2,0.00819672131147541,0.023545468237230565,-1.1265831006566132,False,False
The Review of Economics and Statistics,"General Economics, Econometrics and Finance",E,2.703122342982603,954,16,0.016771488469601678,0.03219250476295374,-1.1318876019702153,False,False
Journal of Political Economy,Economics and Econometrics,E,8.462504447300983,875,46,0.052571428571428575,0.0681589359839497,-1.144107888236747,False,False
Organization Science,Strategy and Management,B,3.628978686656072,932,24,0.02575107296137339,0.04165239750508072,-1.1671417605392262,False,False
Economy and Society,Sociology and Political Science,E,1.6491342318952285,283,0,0.0,0.01659373417675897,-1.2179639543704954,False,False
