,inCites_organisation,substring,oa_id,oa_name,oa_country,score,matching_type,chosen,organization_established,organization_id,organization_links,organization_types
0,Singapore Management University,Singapore Management University,https://openalex.org/I79891267,Singapore Management University,SG,1.0,EXACT,True,2000.0,https://ror.org/050qmg959,"[{'type': 'website', 'value': 'http://www.smu.edu.sg/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Singapore_Management_University'}]","['education', 'funder']"
0,Tilburg University,Tilburg University,https://openalex.org/I193700539,Tilburg University,NL,1.0,EXACT,True,1927.0,https://ror.org/04b8v1s79,"[{'type': 'website', 'value': 'https://www.tilburguniversity.edu/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Tilburg_University'}]","['education', 'funder']"
0,University of Amsterdam,University of Amsterdam,https://openalex.org/I887064364,University of Amsterdam,NL,1.0,EXACT,True,1632.0,https://ror.org/04dkp9463,"[{'type': 'website', 'value': 'https://www.uva.nl'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Amsterdam'}]","['education', 'funder']"
0,University of Arizona,University of Arizona,https://openalex.org/I138006243,University of Arizona,US,1.0,EXACT,True,1885.0,https://ror.org/03m2x1q45,"[{'type': 'website', 'value': 'http://www.arizona.edu/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Arizona'}]","['education', 'funder']"
0,University of Auckland,University of Auckland,https://openalex.org/I154130895,University of Auckland,NZ,1.0,EXACT,True,1883.0,https://ror.org/03b94tp07,"[{'type': 'website', 'value': 'https://www.auckland.ac.nz/en.html'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Auckland'}]","['education', 'funder']"
0,University of British Columbia,University of British Columbia,https://openalex.org/I141945490,University of British Columbia,CA,1.0,EXACT,True,1908.0,https://ror.org/03rmrcq20,"[{'type': 'website', 'value': 'https://www.ubc.ca/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/University_of_British_Columbia'}]","['education', 'funder']"
0,University of Calgary,University of Calgary,https://openalex.org/I168635309,University of Calgary,CA,1.0,EXACT,True,1966.0,https://ror.org/03yjb2x39,"[{'type': 'website', 'value': 'https://www.ucalgary.ca'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Calgary'}]","['education', 'funder']"
0,University of California Davis,University of California Davis,https://openalex.org/I84218800,"University of California, Davis",US,1.0,EXACT,True,1905.0,https://ror.org/05rrcem69,"[{'type': 'website', 'value': 'https://www.ucdavis.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_California,_Davis'}]","['education', 'funder']"
0,University of California Santa Barbara,University of California Santa Barbara,https://openalex.org/I154570441,"University of California, Santa Barbara",US,1.0,EXACT,True,1891.0,https://ror.org/02t274463,"[{'type': 'website', 'value': 'https://www.ucsb.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_California,_Santa_Barbara'}]","['education', 'funder']"
0,University College London,University College London,https://openalex.org/I4210091428,MRC Clinical Trials Unit at UCL,GB,1.0,EXACT,True,1948.0,https://ror.org/001mm6w73,"[{'type': 'website', 'value': 'https://www.mrcctu.ucl.ac.uk'}]",['facility']
0,University of Illinois Urbana-Champaign,University of Illinois Urbana-Champaign,https://openalex.org/I157725225,University of Illinois Urbana-Champaign,US,1.0,EXACT,True,1867.0,https://ror.org/047426m28,"[{'type': 'website', 'value': 'https://illinois.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Illinois_at_Urbana%E2%80%93Champaign'}]","['education', 'funder']"
0,University of Manchester,University of Manchester,https://openalex.org/I28407311,University of Manchester,GB,1.0,EXACT,True,1824.0,https://ror.org/027m9bs27,"[{'type': 'website', 'value': 'http://www.manchester.ac.uk/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Manchester'}]","['education', 'funder']"
0,University of Melbourne,University of Melbourne,https://openalex.org/I165779595,The University of Melbourne,AU,1.0,EXACT,True,1853.0,https://ror.org/01ej9dk98,"[{'type': 'website', 'value': 'https://www.unimelb.edu.au'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Melbourne'}]","['education', 'funder']"
0,Toronto Metropolitan University,Toronto Metropolitan University,https://openalex.org/I530967,Toronto Metropolitan University,CA,1.0,EXACT,True,1948.0,https://ror.org/05g13zd79,"[{'type': 'website', 'value': 'https://www.torontomu.ca'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Toronto_Metropolitan_University'}]","['education', 'funder']"
0,Universite de Montreal,Universite de Montreal,https://openalex.org/I70931966,Université de Montréal,CA,1.0,EXACT,True,1878.0,https://ror.org/0161xgx34,"[{'type': 'website', 'value': 'https://www.umontreal.ca'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Universit%C3%A9_de_Montr%C3%A9al'}]","['education', 'funder']"
0,University of Munich,University of Munich,https://openalex.org/I8204097,Ludwig-Maximilians-Universität München,DE,1.0,EXACT,True,1472.0,https://ror.org/05591te55,"[{'type': 'website', 'value': 'https://www.lmu.de'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Ludwig_Maximilian_University_of_Munich'}]","['education', 'funder']"
0,University of Navarra,University of Navarra,https://openalex.org/I88155538,Universidad de Navarra,ES,1.0,EXACT,True,1952.0,https://ror.org/02rxc7m23,"[{'type': 'website', 'value': 'https://www.unav.edu'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/University_of_Navarra'}]","['education', 'funder']"
0,University of New South Wales Sydney,University of New South Wales Sydney,https://openalex.org/I31746571,UNSW Sydney,AU,0.89,COMMON TERMS,False,1949.0,https://ror.org/03r8z3t63,"[{'type': 'website', 'value': 'https://www.unsw.edu.au/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_New_South_Wales'}]","['education', 'funder']"
1,University of New South Wales Sydney,University of New South Wales Sydney,https://openalex.org/I4394709116,UNSW Canberra,,0.78,COMMON TERMS,False,,https://ror.org/0125wpx05,"[{'type': 'website', 'value': 'https://www.unsw.edu.au/canberra'}]","['education', 'funder']"
2,University of New South Wales Sydney,University of New South Wales Sydney,https://openalex.org/I2801468123,State Library of New South Wales,AU,0.62,FUZZY,False,1826.0,https://ror.org/04evq8811,"[{'type': 'website', 'value': 'http://www.sl.nsw.gov.au/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/State_Library_of_New_South_Wales'}]","['archive', 'funder']"
0,University of North Carolina Chapel Hill,University of North Carolina Chapel Hill,https://openalex.org/I114027177,University of North Carolina at Chapel Hill,US,0.96,COMMON TERMS,True,1789.0,https://ror.org/0130frc33,"[{'type': 'website', 'value': 'https://www.unc.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_North_Carolina_at_Chapel_Hill'}]","['education', 'funder']"
1,University of North Carolina Chapel Hill,University of North Carolina Chapel Hill,https://openalex.org/I4210123841,University of North Carolina Hospitals,US,0.85,COMMON TERMS,False,1989.0,https://ror.org/0355zfr67,"[{'type': 'website', 'value': 'http://www.unc.edu/interactive-tour/unc-hospitals/'}]",['healthcare']
2,University of North Carolina Chapel Hill,University of North Carolina Chapel Hill,https://openalex.org/I102149020,University of North Carolina at Charlotte,US,0.81,FUZZY,False,1946.0,https://ror.org/04dawnj30,"[{'type': 'website', 'value': 'https://www.charlotte.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_North_Carolina_at_Charlotte'}]","['education', 'funder']"
0,University of Notre Dame,University of Notre Dame,https://openalex.org/I107639228,University of Notre Dame,US,1.0,EXACT,True,1842.0,https://ror.org/00mkhxb43,"[{'type': 'website', 'value': 'https://www.nd.edu/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Notre_Dame'}]","['education', 'funder']"
0,University of Nottingham,University of Nottingham,https://openalex.org/I142263535,University of Nottingham,GB,1.0,EXACT,True,1881.0,https://ror.org/01ee9ar58,"[{'type': 'website', 'value': 'http://www.nottingham.ac.uk/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Nottingham'}]","['education', 'funder']"
0,University of Queensland,University of Queensland,https://openalex.org/I165143802,The University of Queensland,AU,1.0,EXACT,True,1909.0,https://ror.org/00rqy9422,"[{'type': 'website', 'value': 'https://www.uq.edu.au'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Queensland'}]","['education', 'funder']"
0,Kyoto University,Kyoto University,https://openalex.org/I22299242,Kyoto University,JP,1.0,EXACT,True,1897.0,https://ror.org/02kpeqv85,"[{'type': 'website', 'value': 'http://www.kyoto-u.ac.jp/en'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Kyoto_University'}]","['education', 'funder']"
0,University of St Gallen,University of St Gallen,https://openalex.org/I16835326,University of St Andrews,GB,0.81,COMMON TERMS,False,1410.0,https://ror.org/02wn5qz54,"[{'type': 'website', 'value': 'http://www.st-andrews.ac.uk/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_St_Andrews'}]","['education', 'funder']"
1,University of St Gallen,University of St Gallen,https://openalex.org/I895289948,University of St. Francis,US,0.81,COMMON TERMS,False,1920.0,https://ror.org/04nfs2483,"[{'type': 'website', 'value': 'https://www.stfrancis.edu/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/University_of_St._Francis'}]",['education']
2,University of St Gallen,University of St Gallen,https://openalex.org/I1850255,University of Basel,CH,0.76,FUZZY,False,1460.0,https://ror.org/02s6k3f65,"[{'type': 'website', 'value': 'https://www.unibas.ch'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Basel'}]","['education', 'funder']"
0,University of Sydney,University of Sydney,https://openalex.org/I129604602,The University of Sydney,AU,1.0,EXACT,True,1850.0,https://ror.org/0384j8v12,"[{'type': 'website', 'value': 'https://www.sydney.edu.au'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Sydney'}]","['education', 'funder']"
0,University of Texas Austin,University of Texas Austin,https://openalex.org/I86519309,The University of Texas at Austin,US,0.95,COMMON TERMS,True,1876.0,https://ror.org/00hj54h04,"[{'type': 'website', 'value': 'http://www.utexas.edu/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Texas_at_Austin'}]","['education', 'funder']"
1,University of Texas Austin,University of Texas,https://openalex.org/I76756774,Texas A&M University – Central Texas,US,0.83,HEURISTICS,False,1999.0,https://ror.org/015hh0z25,"[{'type': 'website', 'value': 'https://www.tamuct.edu/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Texas_A%26M_University%E2%80%93Central_Texas'}]","['education', 'funder']"
2,University of Texas Austin,University of Texas,https://openalex.org/I2801521079,Concordia University Texas,US,0.8,HEURISTICS,False,1926.0,https://ror.org/028177t76,"[{'type': 'website', 'value': 'http://www.concordia.edu/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/Concordia_University_Texas'}]",['education']
0,University of Texas Dallas,University of Texas Dallas,https://openalex.org/I162577319,The University of Texas at Dallas,US,0.95,COMMON TERMS,True,1876.0,https://ror.org/049emcs32,"[{'type': 'website', 'value': 'http://www.utdallas.edu/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Texas_at_Dallas'}]","['education', 'funder']"
1,University of Texas Dallas,University of Texas Dallas,https://openalex.org/I182980787,University of Dallas,US,0.87,COMMON TERMS,False,1956.0,https://ror.org/00v3ak792,"[{'type': 'website', 'value': 'http://www.udallas.edu/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Dallas'}]",['education']
2,University of Texas Dallas,University of Texas Dallas,https://openalex.org/I87573096,University of North Texas at Dallas,US,0.85,COMMON TERMS,False,2000.0,https://ror.org/01n51v443,"[{'type': 'website', 'value': 'http://www.untdallas.edu/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/University_of_North_Texas_at_Dallas'}]",['education']
0,University of Twente,University of Twente,https://openalex.org/I94624287,University of Twente,NL,1.0,EXACT,True,1961.0,https://ror.org/006hf6230,"[{'type': 'website', 'value': 'https://www.utwente.nl'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Twente'}]","['education', 'funder']"
0,University of Warwick,University of Warwick,https://openalex.org/I39555362,University of Warwick,GB,1.0,EXACT,True,1965.0,https://ror.org/01a77tt86,"[{'type': 'website', 'value': 'http://www2.warwick.ac.uk/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Warwick'}]","['education', 'funder']"
0,University of Washington Seattle,University of Washington,https://openalex.org/I201448701,University of Washington,US,1.0,HEURISTICS,True,1861.0,https://ror.org/00cvxb145,"[{'type': 'website', 'value': 'https://www.washington.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/University_of_Washington'}]","['education', 'funder']"
0,Vrije Universiteit Amsterdam,Vrije Universiteit Amsterdam,https://openalex.org/I865915315,Vrije Universiteit Amsterdam,NL,1.0,EXACT,True,1880.0,https://ror.org/008xxew50,"[{'type': 'website', 'value': 'https://vu.nl/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/VU_University_Amsterdam'}]","['education', 'funder']"
0,The World Bank,The World Bank,https://openalex.org/I1334329717,World Bank,US,1.0,PHRASE,False,1944.0,https://ror.org/00ae7jd04,"[{'type': 'website', 'value': 'http://www.worldbank.org/'}, {'type': 'wikipedia', 'value': 'https://en.wikipedia.org/wiki/World_Bank'}]","['funder', 'other']"
0,Hitotsubashi University,Hitotsubashi University,https://openalex.org/I111428342,Hitotsubashi University,JP,1.0,EXACT,True,1920.0,https://ror.org/04jqj7p05,"[{'type': 'website', 'value': 'http://www.hit-u.ac.jp/eng/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Hitotsubashi_University'}]",['education']
0,Chinese Academy of Sciences,Chinese Academy of Sciences,https://openalex.org/I19820366,Chinese Academy of Sciences,CN,1.0,EXACT,True,1949.0,https://ror.org/034t30j35,"[{'type': 'website', 'value': 'http://english.cas.cn/'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Chinese_Academy_of_Sciences'}]","['funder', 'government']"
0,Pennsylvania State University,Pennsylvania State University,https://openalex.org/I130769515,Pennsylvania State University,US,1.0,EXACT,True,1855.0,https://ror.org/04p491231,"[{'type': 'website', 'value': 'https://www.psu.edu'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Pennsylvania_State_University'}]","['education', 'funder']"
0,Aalto University,Aalto University,https://openalex.org/I9927081,Aalto University,FI,1.0,EXACT,True,2010.0,https://ror.org/020hwjq30,"[{'type': 'website', 'value': 'https://www.aalto.fi'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Aalto_University'}]","['education', 'funder']"
0,Aston University,Aston University,https://openalex.org/I169199633,Aston University,GB,1.0,EXACT,True,1895.0,https://ror.org/05j0ve876,"[{'type': 'website', 'value': 'https://www.aston.ac.uk'}, {'type': 'wikipedia', 'value': 'http://en.wikipedia.org/wiki/Aston_University'}]","['education', 'funder']"
